reg,age,date,nb_hosp,nb-rea,nb_hospconv,SSR_USLD,rad_Tot,dec_Tot,AgeGroup
27,59,2020-07-28,1,0,,,458,27,"[50,59]"
27,69,2020-07-28,6,0,,,665,88,"[60,69]"
27,79,2020-07-28,8,2,,,858,219,"[70,79]"
27,89,2020-07-28,7,2,,,1012,471,"[80,89]"
27,90,2020-07-28,4,0,,,450,244,"[90,+]"
28,0,2020-07-28,147,7,,,1775,439,"[0,9]"
28,39,2020-07-28,2,0,,,100,2,"[30,39]"
28,49,2020-07-28,4,1,,,148,10,"[40,49]"
28,59,2020-07-28,10,3,,,254,17,"[50,59]"
28,69,2020-07-28,30,1,,,318,58,"[60,69]"
28,79,2020-07-28,32,0,,,351,96,"[70,79]"
28,89,2020-07-28,44,1,,,366,172,"[80,89]"
28,90,2020-07-28,23,0,,,169,84,"[90,+]"
32,0,2020-07-28,504,35,,,6938,1905,"[0,9]"
32,9,2020-07-28,1,0,,,50,0,"[0,9]"
32,19,2020-07-28,1,0,,,36,0,"[10,19]"
32,29,2020-07-28,4,0,,,222,1,"[20,39]"
32,39,2020-07-28,8,0,,,423,4,"[30,39]"
32,49,2020-07-28,19,2,,,666,14,"[40,49]"
32,59,2020-07-28,36,4,,,984,80,"[50,59]"
32,69,2020-07-28,90,8,,,1147,247,"[60,69]"
32,79,2020-07-28,114,14,,,1310,406,"[70,79]"
32,89,2020-07-28,164,7,,,1451,751,"[80,89]"
32,90,2020-07-28,63,0,,,624,395,"[90,+]"
44,0,2020-07-28,668,19,,,12697,3607,"[0,9]"
44,9,2020-07-28,1,0,,,161,1,"[0,9]"
44,19,2020-07-28,2,0,,,77,0,"[10,19]"
44,29,2020-07-28,3,0,,,315,2,"[20,39]"
44,39,2020-07-28,13,3,,,559,17,"[30,39]"
44,49,2020-07-28,21,1,,,866,37,"[40,49]"
44,59,2020-07-28,53,1,,,1686,101,"[50,59]"
44,69,2020-07-28,107,9,,,2415,398,"[60,69]"
44,79,2020-07-28,172,4,,,2661,885,"[70,79]"
44,89,2020-07-28,196,1,,,2749,1446,"[80,89]"
44,90,2020-07-28,84,0,,,1129,704,"[90,+]"
52,0,2020-07-28,99,4,,,2207,475,"[0,9]"
52,9,2020-07-28,1,0,,,8,0,"[0,9]"
52,19,2020-07-28,1,0,,,15,0,"[10,19]"
52,29,2020-07-28,2,0,,,62,0,"[20,39]"
52,39,2020-07-28,2,0,,,115,0,"[30,39]"
52,49,2020-07-28,4,1,,,193,4,"[40,49]"
52,59,2020-07-28,9,2,,,261,13,"[50,59]"
52,69,2020-07-28,17,1,,,358,51,"[60,69]"
52,79,2020-07-28,18,0,,,420,85,"[70,79]"
52,89,2020-07-28,27,0,,,518,193,"[80,89]"
52,90,2020-07-28,18,0,,,257,129,"[90,+]"
53,0,2020-07-28,61,4,,,1329,265,"[0,9]"
53,39,2020-07-28,3,1,,,75,1,"[30,39]"
53,49,2020-07-28,2,0,,,120,1,"[40,49]"
53,59,2020-07-28,10,2,,,170,8,"[50,59]"
53,69,2020-07-28,10,1,,,203,28,"[60,69]"
53,79,2020-07-28,11,0,,,293,55,"[70,79]"
53,89,2020-07-28,17,0,,,277,99,"[80,89]"
53,90,2020-07-28,7,0,,,128,73,"[90,+]"
75,0,2020-07-28,55,9,,,2244,424,"[0,9]"
75,29,2020-07-28,1,0,,,71,2,"[20,39]"
75,39,2020-07-28,1,0,,,128,2,"[30,39]"
75,49,2020-07-28,2,0,,,170,3,"[40,49]"
75,59,2020-07-28,3,2,,,330,13,"[50,59]"
75,69,2020-07-28,10,2,,,408,43,"[60,69]"
75,79,2020-07-28,21,5,,,387,96,"[70,79]"
75,89,2020-07-28,8,0,,,464,160,"[80,89]"
75,90,2020-07-28,8,0,,,242,105,"[90,+]"
76,0,2020-07-28,45,9,,,2950,513,"[0,9]"
76,39,2020-07-28,1,1,,,159,1,"[30,39]"
76,49,2020-07-28,4,2,,,278,3,"[40,49]"
76,59,2020-07-28,3,1,,,448,19,"[50,59]"
76,69,2020-07-28,9,3,,,520,60,"[60,69]"
76,79,2020-07-28,12,1,,,597,105,"[70,79]"
76,89,2020-07-28,12,1,,,513,197,"[80,89]"
76,90,2020-07-28,4,0,,,286,127,"[90,+]"
84,0,2020-07-28,360,15,,,7989,1759,"[0,9]"
84,19,2020-07-28,2,0,,,49,0,"[10,19]"
84,29,2020-07-28,3,0,,,244,1,"[20,39]"
84,39,2020-07-28,3,0,,,390,4,"[30,39]"
84,49,2020-07-28,12,0,,,564,12,"[40,49]"
84,59,2020-07-28,32,1,,,1000,46,"[50,59]"
84,69,2020-07-28,72,4,,,1269,143,"[60,69]"
84,79,2020-07-28,109,10,,,1599,360,"[70,79]"
84,89,2020-07-28,80,0,,,1795,722,"[80,89]"
84,90,2020-07-28,46,0,,,943,450,"[90,+]"
93,0,2020-07-28,389,19,,,5710,963,"[0,9]"
93,9,2020-07-28,1,0,,,32,0,"[0,9]"
93,29,2020-07-28,1,0,,,315,1,"[20,39]"
93,39,2020-07-28,3,0,,,418,2,"[30,39]"
93,49,2020-07-28,11,2,,,547,5,"[40,49]"
93,59,2020-07-28,23,4,,,903,37,"[50,59]"
93,69,2020-07-28,63,8,,,990,79,"[60,69]"
93,79,2020-07-28,90,4,,,990,206,"[70,79]"
93,89,2020-07-28,122,1,,,929,392,"[80,89]"
93,90,2020-07-28,75,0,,,508,236,"[90,+]"
94,0,2020-07-28,9,1,,,251,59,"[0,9]"
94,49,2020-07-28,1,0,,,22,1,"[40,49]"
94,69,2020-07-28,5,1,,,36,3,"[60,69]"
94,79,2020-07-28,2,0,,,53,16,"[70,79]"
94,90,2020-07-28,1,0,,,20,13,"[90,+]"
1,0,2020-07-29,5,0,,,84,17,"[0,9]"
1,49,2020-07-29,2,0,,,5,0,"[40,49]"
1,59,2020-07-29,1,0,,,18,1,"[50,59]"
1,69,2020-07-29,1,0,,,21,4,"[60,69]"
1,79,2020-07-29,1,0,,,15,7,"[70,79]"
2,0,2020-07-29,9,4,,,96,15,"[0,9]"
2,39,2020-07-29,1,1,,,5,0,"[30,39]"
2,59,2020-07-29,2,0,,,23,1,"[50,59]"
2,69,2020-07-29,5,3,,,24,2,"[60,69]"
2,90,2020-07-29,1,0,,,1,2,"[90,+]"
3,0,2020-07-29,134,28,,,1009,41,"[0,9]"
3,9,2020-07-29,6,0,,,51,0,"[0,9]"
3,19,2020-07-29,8,0,,,46,0,"[10,19]"
3,29,2020-07-29,16,0,,,182,0,"[20,39]"
3,39,2020-07-29,20,3,,,220,0,"[30,39]"
3,49,2020-07-29,16,2,,,161,1,"[40,49]"
3,59,2020-07-29,17,7,,,112,2,"[50,59]"
3,69,2020-07-29,28,10,,,126,12,"[60,69]"
3,79,2020-07-29,13,5,,,75,13,"[70,79]"
3,89,2020-07-29,10,1,,,27,11,"[80,89]"
4,0,2020-07-29,20,2,,,160,5,"[0,9]"
4,9,2020-07-29,1,0,,,3,0,"[0,9]"
4,19,2020-07-29,1,0,,,8,1,"[10,19]"
4,29,2020-07-29,1,0,,,23,0,"[20,39]"
4,39,2020-07-29,4,0,,,15,1,"[30,39]"
4,49,2020-07-29,1,0,,,19,2,"[40,49]"
4,59,2020-07-29,3,1,,,29,0,"[50,59]"
4,69,2020-07-29,4,0,,,35,0,"[60,69]"
4,79,2020-07-29,4,1,,,20,0,"[70,79]"
4,89,2020-07-29,1,0,,,8,1,"[80,89]"
6,0,2020-07-29,13,2,,,416,28,"[0,9]"
6,9,2020-07-29,1,0,,,13,0,"[0,9]"
6,19,2020-07-29,1,0,,,22,0,"[10,19]"
6,29,2020-07-29,2,0,,,67,0,"[20,39]"
6,39,2020-07-29,2,0,,,61,0,"[30,39]"
6,49,2020-07-29,1,0,,,53,4,"[40,49]"
6,59,2020-07-29,2,0,,,71,5,"[50,59]"
6,69,2020-07-29,3,1,,,67,8,"[60,69]"
6,79,2020-07-29,1,1,,,31,6,"[70,79]"
11,0,2020-07-29,2635,181,,,29392,7563,"[0,9]"
11,9,2020-07-29,14,3,,,306,2,"[0,9]"
11,19,2020-07-29,9,1,,,193,3,"[10,19]"
11,29,2020-07-29,45,4,,,844,12,"[20,39]"
11,39,2020-07-29,71,11,,,1897,54,"[30,39]"
11,49,2020-07-29,138,15,,,3071,145,"[40,49]"
11,59,2020-07-29,288,29,,,4795,539,"[50,59]"
11,69,2020-07-29,443,50,,,5461,1096,"[60,69]"
11,79,2020-07-29,595,43,,,5071,1755,"[70,79]"
11,89,2020-07-29,657,19,,,4955,2393,"[80,89]"
11,90,2020-07-29,349,4,,,2531,1507,"[90,+]"
24,0,2020-07-29,241,12,,,2131,557,"[0,9]"
24,9,2020-07-29,2,0,,,27,0,"[0,9]"
24,29,2020-07-29,1,0,,,40,1,"[20,39]"
24,39,2020-07-29,4,1,,,83,2,"[30,39]"
24,49,2020-07-29,3,0,,,156,3,"[40,49]"
24,59,2020-07-29,13,2,,,243,17,"[50,59]"
24,69,2020-07-29,41,4,,,355,41,"[60,69]"
24,79,2020-07-29,69,5,,,388,98,"[70,79]"
24,89,2020-07-29,70,0,,,528,216,"[80,89]"
24,90,2020-07-29,37,0,,,286,177,"[90,+]"
27,0,2020-07-29,23,4,,,4049,1061,"[0,9]"
27,29,2020-07-29,1,0,,,87,0,"[20,39]"
27,39,2020-07-29,1,0,,,166,5,"[30,39]"
27,49,2020-07-29,1,0,,,287,5,"[40,49]"
27,69,2020-07-29,4,0,,,667,88,"[60,69]"
27,79,2020-07-29,5,2,,,861,219,"[70,79]"
27,89,2020-07-29,7,2,,,1014,471,"[80,89]"
27,90,2020-07-29,4,0,,,450,244,"[90,+]"
28,0,2020-07-29,144,7,,,1780,439,"[0,9]"
28,29,2020-07-29,1,0,,,50,0,"[20,39]"
28,39,2020-07-29,2,0,,,100,2,"[30,39]"
28,49,2020-07-29,5,1,,,148,10,"[40,49]"
28,59,2020-07-29,10,3,,,254,17,"[50,59]"
28,69,2020-07-29,30,1,,,318,58,"[60,69]"
28,79,2020-07-29,32,0,,,351,96,"[70,79]"
28,89,2020-07-29,41,1,,,369,172,"[80,89]"
28,90,2020-07-29,21,0,,,171,84,"[90,+]"
32,0,2020-07-29,510,36,,,6947,1906,"[0,9]"
32,9,2020-07-29,1,0,,,51,0,"[0,9]"
32,19,2020-07-29,1,0,,,37,0,"[10,19]"
32,29,2020-07-29,5,0,,,222,1,"[20,39]"
32,39,2020-07-29,8,0,,,423,4,"[30,39]"
32,49,2020-07-29,19,2,,,667,14,"[40,49]"
32,59,2020-07-29,37,4,,,984,80,"[50,59]"
32,69,2020-07-29,90,8,,,1149,247,"[60,69]"
32,79,2020-07-29,118,15,,,1312,406,"[70,79]"
32,89,2020-07-29,165,7,,,1452,752,"[80,89]"
32,90,2020-07-29,62,0,,,625,395,"[90,+]"
44,0,2020-07-29,663,18,,,12714,3609,"[0,9]"
44,9,2020-07-29,1,0,,,161,1,"[0,9]"
44,19,2020-07-29,2,0,,,77,0,"[10,19]"
44,29,2020-07-29,3,0,,,315,2,"[20,39]"
44,39,2020-07-29,13,3,,,559,17,"[30,39]"
44,49,2020-07-29,22,1,,,866,37,"[40,49]"
44,59,2020-07-29,55,1,,,1686,101,"[50,59]"
44,69,2020-07-29,107,8,,,2417,398,"[60,69]"
44,79,2020-07-29,169,4,,,2666,886,"[70,79]"
44,89,2020-07-29,193,1,,,2756,1447,"[80,89]"
44,90,2020-07-29,81,0,,,1132,704,"[90,+]"
52,0,2020-07-29,100,1,,,2214,475,"[0,9]"
52,9,2020-07-29,1,0,,,8,0,"[0,9]"
52,19,2020-07-29,1,0,,,15,0,"[10,19]"
52,29,2020-07-29,2,0,,,62,0,"[20,39]"
52,39,2020-07-29,2,0,,,115,0,"[30,39]"
52,49,2020-07-29,2,0,,,196,4,"[40,49]"
52,59,2020-07-29,10,1,,,262,13,"[50,59]"
52,69,2020-07-29,16,0,,,359,51,"[60,69]"
52,79,2020-07-29,18,0,,,422,85,"[70,79]"
52,89,2020-07-29,29,0,,,518,193,"[80,89]"
52,90,2020-07-29,19,0,,,257,129,"[90,+]"
53,0,2020-07-29,61,4,,,1329,266,"[0,9]"
53,39,2020-07-29,3,1,,,75,1,"[30,39]"
53,49,2020-07-29,2,0,,,120,1,"[40,49]"
53,59,2020-07-29,10,2,,,170,8,"[50,59]"
53,69,2020-07-29,11,1,,,203,28,"[60,69]"
53,79,2020-07-29,11,0,,,293,55,"[70,79]"
53,89,2020-07-29,16,0,,,277,100,"[80,89]"
53,90,2020-07-29,7,0,,,128,73,"[90,+]"
75,0,2020-07-29,56,11,,,2246,425,"[0,9]"
75,29,2020-07-29,1,0,,,71,2,"[20,39]"
75,39,2020-07-29,1,0,,,128,2,"[30,39]"
75,49,2020-07-29,2,0,,,170,3,"[40,49]"
75,59,2020-07-29,4,2,,,330,13,"[50,59]"
75,69,2020-07-29,10,3,,,409,43,"[60,69]"
75,79,2020-07-29,20,5,,,388,96,"[70,79]"
75,89,2020-07-29,9,1,,,464,161,"[80,89]"
75,90,2020-07-29,8,0,,,242,105,"[90,+]"
76,0,2020-07-29,48,10,,,2951,514,"[0,9]"
76,39,2020-07-29,1,1,,,159,1,"[30,39]"
76,49,2020-07-29,5,3,,,278,3,"[40,49]"
76,59,2020-07-29,3,1,,,449,19,"[50,59]"
76,69,2020-07-29,9,3,,,520,60,"[60,69]"
76,79,2020-07-29,13,1,,,597,105,"[70,79]"
76,89,2020-07-29,13,1,,,513,198,"[80,89]"
76,90,2020-07-29,4,0,,,286,127,"[90,+]"
84,0,2020-07-29,353,17,,,8001,1759,"[0,9]"
84,19,2020-07-29,2,0,,,49,0,"[10,19]"
84,29,2020-07-29,2,0,,,245,1,"[20,39]"
84,39,2020-07-29,2,0,,,391,4,"[30,39]"
84,49,2020-07-29,12,0,,,564,12,"[40,49]"
84,59,2020-07-29,32,1,,,1000,46,"[50,59]"
84,69,2020-07-29,70,4,,,1271,143,"[60,69]"
84,79,2020-07-29,104,10,,,1606,360,"[70,79]"
84,89,2020-07-29,83,1,,,1795,722,"[80,89]"
84,90,2020-07-29,44,0,,,944,450,"[90,+]"
93,0,2020-07-29,386,18,,,5718,964,"[0,9]"
93,29,2020-07-29,2,0,,,316,1,"[20,39]"
93,39,2020-07-29,3,0,,,418,2,"[30,39]"
93,49,2020-07-29,10,2,,,548,5,"[40,49]"
93,59,2020-07-29,23,3,,,904,37,"[50,59]"
93,69,2020-07-29,63,8,,,992,79,"[60,69]"
93,79,2020-07-29,89,4,,,992,206,"[70,79]"
93,89,2020-07-29,122,1,,,929,392,"[80,89]"
93,90,2020-07-29,74,0,,,508,237,"[90,+]"
94,0,2020-07-29,8,1,,,252,59,"[0,9]"
94,49,2020-07-29,1,0,,,22,1,"[40,49]"
94,69,2020-07-29,4,1,,,37,3,"[60,69]"
94,79,2020-07-29,2,0,,,53,16,"[70,79]"
94,90,2020-07-29,1,0,,,20,13,"[90,+]"
1,0,2020-07-30,5,0,,,84,17,"[0,9]"
1,49,2020-07-30,2,0,,,5,0,"[40,49]"
1,59,2020-07-30,1,0,,,18,1,"[50,59]"
1,69,2020-07-30,1,0,,,21,4,"[60,69]"
1,79,2020-07-30,1,0,,,15,7,"[70,79]"
2,0,2020-07-30,9,4,,,95,15,"[0,9]"
2,39,2020-07-30,1,1,,,5,0,"[30,39]"
2,59,2020-07-30,2,0,,,23,1,"[50,59]"
2,69,2020-07-30,5,3,,,24,2,"[60,69]"
2,90,2020-07-30,1,0,,,1,2,"[90,+]"
3,0,2020-07-30,126,30,,,1038,41,"[0,9]"
3,9,2020-07-30,5,0,,,53,0,"[0,9]"
3,19,2020-07-30,9,1,,,49,0,"[10,19]"
3,29,2020-07-30,17,1,,,188,0,"[20,39]"
3,39,2020-07-30,19,3,,,223,0,"[30,39]"
3,49,2020-07-30,15,1,,,166,1,"[40,49]"
3,59,2020-07-30,13,7,,,117,2,"[50,59]"
3,69,2020-07-30,26,11,,,129,12,"[60,69]"
3,79,2020-07-30,12,5,,,76,13,"[70,79]"
3,89,2020-07-30,10,1,,,28,11,"[80,89]"
4,0,2020-07-30,17,2,,,163,5,"[0,9]"
4,9,2020-07-30,1,0,,,3,0,"[0,9]"
4,19,2020-07-30,1,0,,,8,1,"[10,19]"
4,29,2020-07-30,1,0,,,23,0,"[20,39]"
4,39,2020-07-30,3,0,,,16,1,"[30,39]"
4,49,2020-07-30,1,0,,,19,2,"[40,49]"
4,59,2020-07-30,3,1,,,29,0,"[50,59]"
4,69,2020-07-30,2,0,,,37,0,"[60,69]"
4,79,2020-07-30,4,1,,,20,0,"[70,79]"
4,89,2020-07-30,1,0,,,8,1,"[80,89]"
6,0,2020-07-30,8,2,,,422,28,"[0,9]"
6,9,2020-07-30,2,0,,,13,0,"[0,9]"
6,29,2020-07-30,1,0,,,68,0,"[20,39]"
6,39,2020-07-30,2,0,,,61,0,"[30,39]"
6,59,2020-07-30,1,0,,,72,5,"[50,59]"
6,69,2020-07-30,1,1,,,69,8,"[60,69]"
6,79,2020-07-30,1,1,,,31,6,"[70,79]"
11,0,2020-07-30,2623,180,,,29430,7567,"[0,9]"
11,9,2020-07-30,15,3,,,307,2,"[0,9]"
11,19,2020-07-30,9,1,,,193,3,"[10,19]"
11,29,2020-07-30,45,5,,,844,12,"[20,39]"
11,39,2020-07-30,70,11,,,1900,54,"[30,39]"
11,49,2020-07-30,137,15,,,3074,145,"[40,49]"
11,59,2020-07-30,288,29,,,4798,539,"[50,59]"
11,69,2020-07-30,443,50,,,5466,1096,"[60,69]"
11,79,2020-07-30,585,42,,,5084,1756,"[70,79]"
11,89,2020-07-30,658,18,,,4961,2396,"[80,89]"
11,90,2020-07-30,347,4,,,2535,1507,"[90,+]"
24,0,2020-07-30,227,11,,,2146,557,"[0,9]"
24,9,2020-07-30,2,0,,,27,0,"[0,9]"
24,29,2020-07-30,1,0,,,40,1,"[20,39]"
24,39,2020-07-30,4,1,,,83,2,"[30,39]"
24,49,2020-07-30,3,0,,,156,3,"[40,49]"
24,59,2020-07-30,12,2,,,244,17,"[50,59]"
24,69,2020-07-30,41,4,,,356,41,"[60,69]"
24,79,2020-07-30,66,4,,,391,98,"[70,79]"
24,89,2020-07-30,61,0,,,537,216,"[80,89]"
24,90,2020-07-30,36,0,,,287,177,"[90,+]"
27,0,2020-07-30,22,3,,,4056,1061,"[0,9]"
27,29,2020-07-30,2,0,,,87,0,"[20,39]"
27,49,2020-07-30,1,0,,,288,5,"[40,49]"
27,59,2020-07-30,1,0,,,459,27,"[50,59]"
27,69,2020-07-30,2,0,,,669,88,"[60,69]"
27,79,2020-07-30,5,2,,,862,219,"[70,79]"
27,89,2020-07-30,8,1,,,1014,471,"[80,89]"
27,90,2020-07-30,3,0,,,452,244,"[90,+]"
28,0,2020-07-30,141,7,,,1784,439,"[0,9]"
28,39,2020-07-30,2,0,,,100,2,"[30,39]"
28,49,2020-07-30,5,1,,,148,10,"[40,49]"
28,59,2020-07-30,10,3,,,254,17,"[50,59]"
28,69,2020-07-30,27,1,,,321,58,"[60,69]"
28,79,2020-07-30,32,0,,,351,96,"[70,79]"
28,89,2020-07-30,42,1,,,369,172,"[80,89]"
28,90,2020-07-30,21,0,,,171,84,"[90,+]"
32,0,2020-07-30,504,38,,,6956,1909,"[0,9]"
32,19,2020-07-30,1,0,,,37,0,"[10,19]"
32,29,2020-07-30,5,0,,,223,1,"[20,39]"
32,39,2020-07-30,8,0,,,423,4,"[30,39]"
32,49,2020-07-30,19,2,,,667,14,"[40,49]"
32,59,2020-07-30,38,4,,,985,80,"[50,59]"
32,69,2020-07-30,89,9,,,1148,248,"[60,69]"
32,79,2020-07-30,119,15,,,1313,406,"[70,79]"
32,89,2020-07-30,161,8,,,1457,753,"[80,89]"
32,90,2020-07-30,61,0,,,625,396,"[90,+]"
44,0,2020-07-30,660,18,,,12722,3614,"[0,9]"
44,9,2020-07-30,1,0,,,161,1,"[0,9]"
44,19,2020-07-30,2,0,,,77,0,"[10,19]"
44,29,2020-07-30,3,0,,,315,2,"[20,39]"
44,39,2020-07-30,13,3,,,559,17,"[30,39]"
44,49,2020-07-30,21,0,,,867,37,"[40,49]"
44,59,2020-07-30,54,1,,,1687,101,"[50,59]"
44,69,2020-07-30,110,8,,,2418,398,"[60,69]"
44,79,2020-07-30,168,5,,,2667,887,"[70,79]"
44,89,2020-07-30,190,1,,,2760,1449,"[80,89]"
44,90,2020-07-30,81,0,,,1132,706,"[90,+]"
52,0,2020-07-30,105,1,,,2218,476,"[0,9]"
52,19,2020-07-30,1,0,,,15,0,"[10,19]"
52,29,2020-07-30,2,0,,,62,0,"[20,39]"
52,39,2020-07-30,2,0,,,115,0,"[30,39]"
52,49,2020-07-30,2,0,,,195,4,"[40,49]"
52,59,2020-07-30,13,1,,,262,13,"[50,59]"
52,69,2020-07-30,16,0,,,359,51,"[60,69]"
52,79,2020-07-30,17,0,,,424,86,"[70,79]"
52,89,2020-07-30,31,0,,,520,193,"[80,89]"
52,90,2020-07-30,21,0,,,257,129,"[90,+]"
53,0,2020-07-30,63,4,,,1330,267,"[0,9]"
53,39,2020-07-30,3,1,,,75,1,"[30,39]"
53,49,2020-07-30,3,0,,,120,1,"[40,49]"
53,59,2020-07-30,11,2,,,170,8,"[50,59]"
53,69,2020-07-30,11,1,,,203,28,"[60,69]"
53,79,2020-07-30,11,0,,,293,55,"[70,79]"
53,89,2020-07-30,16,0,,,278,100,"[80,89]"
53,90,2020-07-30,7,0,,,128,74,"[90,+]"
75,0,2020-07-30,54,10,,,2249,425,"[0,9]"
75,29,2020-07-30,1,0,,,71,2,"[20,39]"
75,39,2020-07-30,1,0,,,128,2,"[30,39]"
75,49,2020-07-30,2,0,,,170,3,"[40,49]"
75,59,2020-07-30,4,1,,,330,13,"[50,59]"
75,69,2020-07-30,10,3,,,410,43,"[60,69]"
75,79,2020-07-30,19,5,,,389,96,"[70,79]"
75,89,2020-07-30,8,1,,,465,161,"[80,89]"
75,90,2020-07-30,8,0,,,242,105,"[90,+]"
76,0,2020-07-30,50,10,,,2953,514,"[0,9]"
76,39,2020-07-30,3,1,,,159,1,"[30,39]"
76,49,2020-07-30,5,3,,,278,3,"[40,49]"
76,59,2020-07-30,3,1,,,449,19,"[50,59]"
76,69,2020-07-30,9,3,,,520,60,"[60,69]"
76,79,2020-07-30,15,1,,,597,105,"[70,79]"
76,89,2020-07-30,11,1,,,515,198,"[80,89]"
76,90,2020-07-30,4,0,,,286,127,"[90,+]"
84,0,2020-07-30,327,16,,,8031,1760,"[0,9]"
84,19,2020-07-30,2,0,,,49,0,"[10,19]"
84,29,2020-07-30,2,0,,,245,1,"[20,39]"
84,39,2020-07-30,3,0,,,391,4,"[30,39]"
84,49,2020-07-30,11,0,,,565,12,"[40,49]"
84,59,2020-07-30,25,1,,,1007,46,"[50,59]"
84,69,2020-07-30,57,4,,,1284,143,"[60,69]"
84,79,2020-07-30,98,10,,,1611,361,"[70,79]"
84,89,2020-07-30,83,0,,,1798,722,"[80,89]"
84,90,2020-07-30,44,0,,,944,450,"[90,+]"
93,0,2020-07-30,385,20,,,5727,965,"[0,9]"
93,29,2020-07-30,2,0,,,316,1,"[20,39]"
93,39,2020-07-30,3,0,,,418,2,"[30,39]"
93,49,2020-07-30,10,2,,,548,5,"[40,49]"
93,59,2020-07-30,24,4,,,906,37,"[50,59]"
93,69,2020-07-30,61,8,,,996,79,"[60,69]"
93,79,2020-07-30,90,5,,,993,206,"[70,79]"
93,89,2020-07-30,122,1,,,930,392,"[80,89]"
93,90,2020-07-30,73,0,,,509,238,"[90,+]"
94,0,2020-07-30,8,1,,,252,59,"[0,9]"
94,49,2020-07-30,1,0,,,22,1,"[40,49]"
94,69,2020-07-30,4,1,,,37,3,"[60,69]"
94,79,2020-07-30,2,0,,,53,16,"[70,79]"
94,90,2020-07-30,1,0,,,20,13,"[90,+]"
1,0,2020-07-31,5,0,,,84,17,"[0,9]"
1,49,2020-07-31,2,0,,,5,0,"[40,49]"
1,59,2020-07-31,1,0,,,18,1,"[50,59]"
1,69,2020-07-31,1,0,,,21,4,"[60,69]"
1,79,2020-07-31,1,0,,,15,7,"[70,79]"
2,0,2020-07-31,9,4,,,95,15,"[0,9]"
2,39,2020-07-31,1,1,,,5,0,"[30,39]"
2,59,2020-07-31,2,0,,,23,1,"[50,59]"
2,69,2020-07-31,5,3,,,24,2,"[60,69]"
2,90,2020-07-31,1,0,,,1,2,"[90,+]"
3,0,2020-07-31,111,28,,,1072,41,"[0,9]"
3,9,2020-07-31,1,0,,,58,0,"[0,9]"
3,19,2020-07-31,5,0,,,55,0,"[10,19]"
3,29,2020-07-31,17,1,,,196,0,"[20,39]"
3,39,2020-07-31,17,3,,,228,0,"[30,39]"
3,49,2020-07-31,15,1,,,166,1,"[40,49]"
3,59,2020-07-31,13,7,,,118,2,"[50,59]"
3,69,2020-07-31,22,10,,,135,12,"[60,69]"
3,79,2020-07-31,11,5,,,78,13,"[70,79]"
3,89,2020-07-31,10,1,,,29,11,"[80,89]"
4,0,2020-07-31,18,3,,,163,5,"[0,9]"
4,9,2020-07-31,1,0,,,3,0,"[0,9]"
4,19,2020-07-31,1,0,,,8,1,"[10,19]"
4,29,2020-07-31,1,0,,,23,0,"[20,39]"
4,39,2020-07-31,3,0,,,16,1,"[30,39]"
4,49,2020-07-31,1,0,,,19,2,"[40,49]"
4,59,2020-07-31,3,1,,,29,0,"[50,59]"
4,69,2020-07-31,2,0,,,37,0,"[60,69]"
4,79,2020-07-31,5,2,,,20,0,"[70,79]"
4,89,2020-07-31,1,0,,,8,1,"[80,89]"
6,0,2020-07-31,9,1,,,423,28,"[0,9]"
6,9,2020-07-31,3,0,,,13,0,"[0,9]"
6,19,2020-07-31,1,0,,,23,0,"[10,19]"
6,29,2020-07-31,1,0,,,68,0,"[20,39]"
6,39,2020-07-31,2,0,,,61,0,"[30,39]"
6,69,2020-07-31,1,1,,,69,8,"[60,69]"
6,79,2020-07-31,1,0,,,31,6,"[70,79]"
11,0,2020-07-31,2604,178,,,29518,7569,"[0,9]"
11,9,2020-07-31,15,3,,,307,2,"[0,9]"
11,19,2020-07-31,9,1,,,193,3,"[10,19]"
11,29,2020-07-31,46,4,,,844,12,"[20,39]"
11,39,2020-07-31,70,10,,,1906,54,"[30,39]"
11,49,2020-07-31,138,15,,,3078,145,"[40,49]"
11,59,2020-07-31,283,28,,,4807,539,"[50,59]"
11,69,2020-07-31,444,52,,,5475,1096,"[60,69]"
11,79,2020-07-31,579,40,,,5106,1756,"[70,79]"
11,89,2020-07-31,653,19,,,4985,2397,"[80,89]"
11,90,2020-07-31,344,4,,,2549,1508,"[90,+]"
24,0,2020-07-31,209,9,,,2162,559,"[0,9]"
24,9,2020-07-31,2,0,,,27,0,"[0,9]"
24,29,2020-07-31,1,0,,,40,1,"[20,39]"
24,39,2020-07-31,3,1,,,84,2,"[30,39]"
24,49,2020-07-31,3,0,,,156,3,"[40,49]"
24,59,2020-07-31,12,1,,,245,17,"[50,59]"
24,69,2020-07-31,38,3,,,357,42,"[60,69]"
24,79,2020-07-31,64,4,,,393,99,"[70,79]"
24,89,2020-07-31,54,0,,,543,216,"[80,89]"
24,90,2020-07-31,31,0,,,292,177,"[90,+]"
27,0,2020-07-31,23,4,,,4056,1061,"[0,9]"
27,29,2020-07-31,2,0,,,87,0,"[20,39]"
27,49,2020-07-31,1,0,,,288,5,"[40,49]"
27,59,2020-07-31,1,0,,,459,27,"[50,59]"
27,69,2020-07-31,2,0,,,669,88,"[60,69]"
27,79,2020-07-31,6,2,,,862,219,"[70,79]"
27,89,2020-07-31,8,2,,,1014,471,"[80,89]"
27,90,2020-07-31,3,0,,,452,244,"[90,+]"
28,0,2020-07-31,141,7,,,1787,440,"[0,9]"
